Ts_real_s,time_s,PWM_input,omega_rad_s,current_A,RPM
0.010000,0.990001,90.00,30.649685,0.067700,292.683
0.010000,1.000001,90.00,29.423698,0.107200,280.976
0.010000,1.010001,90.00,30.649685,0.131800,292.683
0.010000,1.020001,90.00,31.875669,0.138700,304.390
0.010000,1.030001,90.00,30.649685,0.098900,292.683
0.010000,1.040001,90.00,29.423698,0.120900,280.976
0.010000,1.050001,90.00,30.649685,0.107400,292.683
0.010000,1.060001,90.00,31.262678,0.081800,298.537
0.010000,1.070001,90.00,31.262678,0.069700,298.537
0.010000,1.080001,90.00,28.810707,0.086100,275.122
0.010000,1.090001,90.00,31.262678,0.087700,298.537
0.010000,1.100001,90.00,30.649685,0.092700,292.683
0.010000,1.110001,90.00,31.875669,0.100500,304.390
0.010000,1.120001,90.00,28.197708,0.118600,269.268
0.010000,1.130001,90.00,31.875669,0.135400,304.390
0.010000,1.140001,90.00,30.649685,0.098500,292.683
0.010000,1.150001,90.00,31.875669,0.088500,304.390
0.010000,1.160001,90.00,28.197708,0.101800,269.268
0.010000,1.170001,90.00,31.875669,0.097000,304.390
0.010000,1.180001,90.00,30.649685,0.075800,292.683
0.010000,1.190001,90.00,31.875669,0.078300,304.390
0.010000,1.200001,90.00,28.197708,0.086800,269.268
0.010000,1.210001,90.00,31.875669,0.113400,304.390
0.010000,1.220001,90.00,30.649685,0.120300,292.683
0.010000,1.230001,90.00,31.875669,0.103700,304.390
0.010000,1.240001,90.00,28.197708,0.134100,269.268
0.010000,1.250001,90.00,31.262678,0.124300,298.537
0.010000,1.260001,90.00,31.262678,0.088100,298.537
0.010000,1.270001,90.00,30.649685,0.078000,292.683
0.010000,1.280001,90.00,29.423698,0.091000,280.976
0.010000,1.290001,90.00,31.262678,0.071000,298.537
0.010000,1.300001,90.00,31.262678,0.078400,298.537
0.010000,1.310001,90.00,30.649685,0.091500,292.683
0.010000,1.320001,90.00,29.423698,0.102200,280.976
0.010000,1.330001,90.00,30.649685,0.124900,292.683
0.010000,1.340001,90.00,31.875669,0.115500,304.390
0.010000,1.350001,90.00,30.649685,0.101500,292.683
0.010000,1.360001,90.00,29.423698,0.111000,280.976
0.010000,1.370001,90.00,30.649685,0.106400,292.683
0.010000,1.380001,90.00,31.875669,0.080300,304.390
0.010000,1.390001,90.00,30.649685,0.074600,292.683
0.010000,1.400001,90.00,29.423698,0.084900,280.976
0.010000,1.410001,90.00,30.649685,0.090600,292.683
0.010000,1.420001,90.00,31.875669,0.095400,304.390
0.010000,1.430001,90.00,30.649685,0.100600,292.683
0.010000,1.440001,90.00,29.423698,0.144200,280.976
0.010000,1.450001,90.00,30.649685,0.132100,292.683
0.010000,1.460001,90.00,31.875669,0.095600,304.390
0.010000,1.470001,90.00,30.649685,0.085400,292.683
0.010000,1.480001,90.00,29.423698,0.097400,280.976
0.010000,1.490001,90.00,30.649685,0.068600,292.683
0.010000,1.500001,90.00,31.875669,0.074900,304.390
0.010000,1.510001,90.00,30.649685,0.082800,292.683
0.010000,1.520001,90.00,29.423698,0.091400,280.976
0.010000,1.530001,90.00,30.649685,0.115000,292.683
0.010000,1.540001,90.00,31.262678,0.121500,298.537
0.010000,1.550001,90.00,31.262678,0.105200,298.537
0.010000,1.560001,90.00,28.197708,0.121800,269.268
0.010000,1.570001,90.00,31.875669,0.115600,304.390
0.010000,1.580001,90.00,30.649685,0.087000,292.683
0.010000,1.590001,90.00,31.875669,0.077400,304.390
0.010000,1.600001,90.00,28.197708,0.087700,269.268
0.010000,1.610001,90.00,31.875669,0.075500,304.390
0.010000,1.620001,90.00,30.649685,0.082200,292.683
0.010000,1.630001,90.00,31.875669,0.095400,304.390
0.010000,1.640001,90.00,28.197708,0.145600,269.268
0.010000,1.650001,90.00,31.875669,0.128000,304.390
0.010000,1.660001,90.00,30.649685,0.109400,292.683
0.010000,1.670001,90.00,31.875669,0.095600,304.390
0.010000,1.680001,90.00,28.197708,0.109700,269.268
0.010000,1.690001,90.00,31.875669,0.070700,304.390
0.010000,1.700001,90.00,30.649685,0.079500,292.683
0.010000,1.710001,90.00,31.875669,0.075000,304.390
0.010000,1.720001,90.00,28.197708,0.084200,269.268
0.010000,1.730001,90.00,31.875669,0.098700,304.390
0.010000,1.740001,90.00,30.649685,0.120000,292.683
0.010000,1.750001,90.00,31.262678,0.101800,298.537
0.010000,1.760001,90.00,28.810707,0.142800,275.122
0.010000,1.770001,90.00,31.262678,0.130300,298.537
0.010000,1.780001,90.00,31.262678,0.095600,298.537
0.010000,1.790001,90.00,30.649685,0.084300,292.683
0.010000,1.800001,90.00,29.423698,0.094800,280.976
0.010000,1.810001,90.00,31.262678,0.068600,298.537
0.010000,1.820001,90.00,31.262678,0.076300,298.537
0.010000,1.830001,90.00,30.649685,0.084600,292.683
0.010000,1.840001,90.00,29.423698,0.139100,280.976
0.010000,1.850001,90.00,31.262678,0.123800,298.537
0.010000,1.860001,90.00,31.262678,0.118100,298.537
0.010000,1.870001,90.00,30.649685,0.101500,292.683
0.010000,1.880001,90.00,29.423698,0.115100,280.976
0.010000,1.890001,90.00,30.649685,0.075100,292.683
0.010000,1.900001,90.00,31.875669,0.083400,304.390
0.010000,1.910001,90.00,30.649685,0.073700,292.683
0.010000,1.920001,90.00,29.423698,0.084900,280.976
0.010000,1.930001,90.00,30.649685,0.084700,292.683
0.010000,1.940001,90.00,31.875669,0.118500,304.390
0.010000,1.950001,90.00,30.649685,0.099700,292.683
0.010000,1.960001,90.00,29.423698,0.145500,280.976
0.010000,1.970001,90.00,30.649685,0.134700,292.683
0.010000,1.980001,90.00,31.875669,0.096100,304.390
0.010000,1.990001,90.00,30.649685,0.086400,292.683
0.010000,2.000001,90.00,29.423698,0.099100,280.976
0.010000,2.010001,90.00,30.649685,0.068100,292.683
0.010000,2.020001,90.00,31.875669,0.074900,304.390
0.010000,2.030001,90.00,30.649685,0.081400,292.683
0.010000,2.040001,90.00,29.423698,0.133000,280.976
0.010000,2.050001,90.00,30.649685,0.117000,292.683
0.010000,2.060001,90.00,31.875669,0.121700,304.390
0.010000,2.070001,90.00,30.649685,0.104900,292.683
0.010000,2.080001,90.00,29.423698,0.116800,280.976
0.010000,2.090001,90.00,30.649685,0.075700,292.683
0.010000,2.100001,90.00,31.875669,0.084000,304.390
0.010000,2.110001,90.00,30.649685,0.074900,292.683
0.010000,2.120001,90.00,29.423698,0.085100,280.976
0.010000,2.130001,90.00,30.649685,0.080500,292.683
0.010000,2.140001,90.00,31.875669,0.117000,304.390
0.010000,2.150001,90.00,30.649685,0.097500,292.683
0.010000,2.160001,90.00,29.423698,0.145300,280.976
0.010000,2.170001,90.00,30.649685,0.134100,292.683
0.010000,2.180001,90.00,31.875669,0.096600,304.390
0.010000,2.190001,90.00,30.649685,0.087600,292.683
0.010000,2.200001,90.00,29.423698,0.100200,280.976
0.010000,2.210001,90.00,30.649685,0.067600,292.683
0.010000,2.220001,90.00,31.875669,0.075100,304.390
0.010000,2.230001,90.00,30.649685,0.079800,292.683
0.010000,2.240001,90.00,29.423698,0.134500,280.976
0.010000,2.250001,90.00,30.649685,0.118300,292.683
0.010000,2.260001,90.00,31.875669,0.118700,304.390
0.010000,2.270001,90.00,30.649685,0.101900,292.683
0.010000,2.280001,90.00,29.423698,0.116200,280.976
0.010000,2.290001,90.00,30.649685,0.075300,292.683
0.010000,2.300001,90.00,31.875669,0.081800,304.390
0.010000,2.310001,90.00,30.649685,0.073200,292.683
0.010000,2.320001,90.00,29.423698,0.083800,280.976
0.010000,2.330001,90.00,30.649685,0.086400,292.683
0.010000,2.340001,90.00,31.875669,0.117400,304.390
0.010000,2.350001,90.00,30.649685,0.098500,292.683
0.010000,2.360001,90.00,29.423698,0.144500,280.976
0.010000,2.370001,90.00,30.649685,0.134000,292.683
0.010000,2.380001,90.00,31.875669,0.094900,304.390
0.010000,2.390001,90.00,30.649685,0.083600,292.683
0.010000,2.400001,90.00,29.423698,0.093100,280.976
0.010000,2.410001,90.00,30.649685,0.066500,292.683
0.010000,2.420001,90.00,31.875669,0.102000,304.390
0.010000,2.430001,90.00,30.649685,0.087800,292.683
0.010000,2.440001,90.00,29.423698,0.139700,280.976
0.010000,2.450001,90.00,30.649685,0.123900,292.683
0.010000,2.460001,90.00,31.875669,0.113900,304.390
0.010000,2.470001,90.00,30.649685,0.100600,292.683
0.010000,2.480001,90.00,29.423698,0.108600,280.976
0.010000,2.490001,90.00,30.649685,0.070400,292.683
0.010000,2.500001,90.00,31.875669,0.076800,304.390
0.010000,2.510001,90.00,30.649685,0.073000,292.683
0.010000,2.520001,90.00,29.423698,0.119800,280.976
0.010000,2.530001,90.00,30.649685,0.103900,292.683
0.010000,2.540001,90.00,31.875669,0.121200,304.390
0.010000,2.550001,90.00,30.649685,0.102300,292.683
0.010000,2.560001,90.00,29.423698,0.129400,280.976
0.010000,2.570001,90.00,31.262678,0.080400,298.537
0.010000,2.580001,90.00,31.262678,0.086000,298.537
0.010000,2.590001,90.00,30.649685,0.074500,292.683
