Ts_real_s,time_s,PWM_input,omega_rad_s,current_A,RPM
0.015000,3.750001,90.00,26.971722,0.091500,257.561
0.015000,3.765001,90.00,30.241022,0.074100,288.780
0.015000,3.780001,90.00,28.606373,0.087500,273.171
0.015000,3.795001,90.00,28.606373,0.133000,273.171
0.015000,3.810001,90.00,26.971722,0.123700,257.561
0.015000,3.825001,90.00,26.971722,0.128400,257.561
0.015000,3.840001,90.00,26.971722,0.131400,257.561
0.015000,3.855001,90.00,28.606373,0.115600,273.171
0.015000,3.870001,90.00,26.971722,0.112700,257.561
0.015000,3.885001,90.00,30.241022,0.073900,288.780
0.015000,3.900001,90.00,26.971722,0.080200,257.561
0.015000,3.915001,90.00,28.606373,0.083300,273.171
0.015000,3.930001,90.00,29.015036,0.097000,277.073
0.015000,3.945001,90.00,26.971722,0.117400,257.561
0.015000,3.960001,90.00,29.015036,0.128000,277.073
0.015000,3.975001,90.00,26.971722,0.136900,257.561
0.015000,3.990001,90.00,28.606373,0.145800,273.171
0.015000,4.005001,90.00,28.606373,0.091900,273.171
-0.990000,4.015001,0.00,0.000000,0.000400,0.000
0.015000,4.030001,0.00,0.000000,0.000000,0.000
0.015000,4.045001,0.00,0.000000,0.000000,0.000
0.015000,4.060001,0.00,0.000000,0.000300,0.000
0.015000,4.075001,0.00,0.000000,0.000300,0.000
0.015000,4.090001,0.00,0.000000,0.000100,0.000
0.015000,4.105001,0.00,0.000000,0.000200,0.000
0.015000,4.120001,0.00,0.000000,-0.000100,0.000
0.015000,4.135001,0.00,0.000000,0.000200,0.000
0.015000,4.150001,0.00,0.000000,0.000200,0.000
0.015000,4.165001,0.00,0.000000,-0.000100,0.000
0.015000,4.180001,0.00,0.000000,0.000000,0.000
0.015000,4.195001,0.00,0.000000,0.000200,0.000
0.015000,4.210001,0.00,0.000000,0.000200,0.000
0.015000,4.225001,0.00,0.000000,0.000400,0.000
0.015000,4.240001,0.00,0.000000,0.000000,0.000
0.015000,4.255001,0.00,0.000000,0.000100,0.000
0.015000,4.270001,0.00,0.000000,0.000000,0.000
0.015000,4.285001,0.00,0.000000,0.000100,0.000
0.015000,4.300001,0.00,0.000000,0.000200,0.000
0.015000,4.315001,0.00,0.000000,0.000200,0.000
0.015000,4.330001,0.00,0.000000,0.000200,0.000
0.015000,4.345001,0.00,0.000000,0.000000,0.000
0.015000,4.360001,0.00,0.000000,0.000200,0.000
0.015000,4.375001,0.00,0.000000,0.000300,0.000
0.015000,4.390001,0.00,0.000000,0.000100,0.000
0.015000,4.405001,0.00,0.000000,0.000100,0.000
0.015000,4.420001,0.00,0.000000,0.000000,0.000
0.015000,4.435001,0.00,0.000000,0.000000,0.000
0.015000,4.450001,0.00,0.000000,0.000000,0.000
0.015000,4.465001,0.00,0.000000,-0.000300,0.000
0.015000,4.480001,0.00,0.000000,0.000200,0.000
0.015000,4.495001,0.00,0.000000,0.000000,0.000
0.015000,4.510001,0.00,0.000000,0.000300,0.000
0.015000,4.525001,0.00,0.000000,0.000600,0.000
0.015000,4.540001,0.00,0.000000,0.000100,0.000
0.015000,4.555001,0.00,0.000000,-0.000100,0.000
0.015000,4.570001,0.00,0.000000,0.000100,0.000
0.015000,4.585001,0.00,0.000000,0.000300,0.000
0.015000,4.600001,0.00,0.000000,0.000000,0.000
0.015000,4.615001,0.00,0.000000,0.000000,0.000
0.015000,4.630001,0.00,0.000000,0.000300,0.000
0.015000,4.645001,0.00,0.000000,0.000100,0.000
0.015000,4.660001,0.00,0.000000,-0.000100,0.000
0.015000,4.675001,0.00,0.000000,0.000300,0.000
0.015000,4.690001,0.00,0.000000,0.000000,0.000
0.015000,4.705001,0.00,0.000000,0.000100,0.000
0.015000,4.720001,0.00,0.000000,-0.000100,0.000
0.015000,4.735001,0.00,0.000000,-0.000100,0.000
0.015000,4.750001,0.00,0.000000,0.000000,0.000
0.015000,4.765001,0.00,0.000000,0.000200,0.000
0.015000,4.780001,0.00,0.000000,0.000100,0.000
0.015000,4.795001,0.00,0.000000,0.000300,0.000
0.015000,4.810001,0.00,0.000000,0.000100,0.000
0.015000,4.825001,0.00,0.000000,0.000000,0.000
0.015000,4.840001,0.00,0.000000,0.000000,0.000
0.015000,4.855001,0.00,0.000000,0.000100,0.000
0.015000,4.870001,0.00,0.000000,0.000100,0.000
0.015000,4.885001,0.00,0.000000,0.000100,0.000
0.015000,4.900001,0.00,0.000000,0.000400,0.000
0.015000,4.915001,0.00,0.000000,0.000300,0.000
0.015000,4.930001,0.00,0.000000,0.000300,0.000
0.015000,4.945001,0.00,0.000000,0.000100,0.000
0.015000,4.960001,0.00,0.000000,0.000000,0.000
0.015000,4.975001,0.00,0.000000,0.000000,0.000
0.015000,4.990001,0.00,0.000000,0.000200,0.000
0.015000,5.005001,0.00,0.000000,0.000000,0.000
-0.990000,5.015001,90.00,6.947261,1.053300,66.341
0.015000,5.030001,90.00,16.346498,0.725200,156.098
0.015000,5.045001,90.00,23.702423,0.405600,226.341
0.015000,5.060001,90.00,23.702423,0.269800,226.341
0.015000,5.075001,90.00,29.423698,0.209200,280.976
0.015000,5.090001,90.00,25.337072,0.144900,241.951
0.015000,5.105001,90.00,27.789045,0.154900,265.366
0.015000,5.120001,90.00,26.154400,0.149300,249.756
0.015000,5.135001,90.00,28.606373,0.166300,273.171
0.015000,5.150001,90.00,29.423698,0.118800,280.976
0.015000,5.165001,90.00,26.971722,0.153900,257.561
0.015000,5.180001,90.00,26.971722,0.121500,257.561
0.015000,5.195001,90.00,26.971722,0.129400,257.561
0.015000,5.210001,90.00,28.606373,0.132200,273.171
0.015000,5.225001,90.00,26.971722,0.102100,257.561
0.015000,5.240001,90.00,26.971722,0.108400,257.561
0.015000,5.255001,90.00,31.875673,0.073300,304.390
0.015000,5.270001,90.00,30.241022,0.079600,288.780
0.015000,5.285001,90.00,26.971722,0.085900,257.561
0.015000,5.300001,90.00,26.971722,0.100900,257.561
0.015000,5.315001,90.00,28.606373,0.117900,273.171
0.015000,5.330001,90.00,26.971722,0.129400,257.561
0.015000,5.345001,90.00,26.971722,0.122700,257.561
0.015000,5.360001,90.00,30.241022,0.150100,288.780
0.015000,5.375001,90.00,28.606373,0.095100,273.171
0.015000,5.390001,90.00,28.606373,0.106600,273.171
0.015000,5.405001,90.00,26.971722,0.086600,257.561
0.015000,5.420001,90.00,26.971722,0.080700,257.561
0.015000,5.435001,90.00,28.606373,0.076400,273.171
0.015000,5.450001,90.00,28.606373,0.105400,273.171
0.015000,5.465001,90.00,27.380384,0.134300,261.463
0.015000,5.480001,90.00,30.649685,0.107300,292.683
0.015000,5.495001,90.00,28.606373,0.136500,273.171
0.015000,5.510001,90.00,28.606373,0.147400,273.171
0.015000,5.525001,90.00,26.971722,0.107400,257.561
0.015000,5.540001,90.00,28.606373,0.098000,273.171
0.015000,5.555001,90.00,28.606373,0.079000,273.171
0.015000,5.570001,90.00,28.606373,0.087600,273.171
0.015000,5.585001,90.00,31.875673,0.083000,304.390
0.015000,5.600001,90.00,28.606373,0.096800,273.171
0.015000,5.615001,90.00,28.606373,0.143700,273.171
0.015000,5.630001,90.00,26.971722,0.120300,257.561
0.015000,5.645001,90.00,27.380384,0.108200,261.463
0.015000,5.660001,90.00,29.015036,0.121900,277.073
0.015000,5.675001,90.00,26.971722,0.093300,257.561
0.015000,5.690001,90.00,26.971722,0.097700,257.561
0.015000,5.705001,90.00,28.606373,0.067900,273.171
0.015000,5.720001,90.00,28.606373,0.078200,273.171
0.015000,5.735001,90.00,26.971722,0.125000,257.561
0.015000,5.750001,90.00,26.971722,0.122300,257.561
0.015000,5.765001,90.00,27.380384,0.127100,261.463
0.015000,5.780001,90.00,27.380384,0.094800,261.463
0.015000,5.795001,90.00,26.971722,0.102800,257.561
0.015000,5.810001,90.00,28.606373,0.110100,273.171
0.015000,5.825001,90.00,30.241022,0.071400,288.780
0.015000,5.840001,90.00,26.971722,0.077800,257.561
0.015000,5.855001,90.00,28.606373,0.091100,273.171
0.015000,5.870001,90.00,28.606373,0.114100,273.171
0.015000,5.885001,90.00,28.606373,0.129100,273.171
0.015000,5.900001,90.00,29.015036,0.114900,277.073
0.015000,5.915001,90.00,27.380384,0.114500,261.463
0.015000,5.930001,90.00,30.241022,0.072400,288.780
0.015000,5.945001,90.00,30.241022,0.076900,288.780
0.015000,5.960001,90.00,28.606373,0.087100,273.171
0.015000,5.975001,90.00,26.971722,0.079800,257.561
0.015000,5.990001,90.00,26.971722,0.095600,257.561
0.015000,6.005001,90.00,26.971722,0.119600,257.561
-0.990000,6.015001,0.00,0.000000,0.000200,0.000
0.015000,6.030001,0.00,0.000000,0.000000,0.000
0.015000,6.045001,0.00,0.000000,0.000300,0.000
0.015000,6.060001,0.00,0.000000,0.000300,0.000
0.015000,6.075001,0.00,0.000000,-0.000100,0.000
0.015000,6.090001,0.00,0.000000,0.000100,0.000
0.015000,6.105001,0.00,0.000000,0.000200,0.000
0.015000,6.120001,0.00,0.000000,0.000000,0.000
0.015000,6.135001,0.00,0.000000,-0.000100,0.000
0.015000,6.150001,0.00,0.000000,0.000000,0.000
0.015000,6.165001,0.00,0.000000,0.000200,0.000
0.015000,6.180001,0.00,0.000000,0.000100,0.000
0.015000,6.195001,0.00,0.000000,0.000100,0.000
0.015000,6.210001,0.00,0.000000,0.000000,0.000
0.015000,6.225001,0.00,0.000000,0.000100,0.000
0.015000,6.240001,0.00,0.000000,0.000100,0.000
0.015000,6.255001,0.00,0.000000,0.000400,0.000
0.015000,6.270001,0.00,0.000000,0.000200,0.000
0.015000,6.285001,0.00,0.000000,0.000100,0.000
0.015000,6.300001,0.00,0.000000,0.000200,0.000
0.015000,6.315001,0.00,0.000000,0.000100,0.000
0.015000,6.330001,0.00,0.000000,0.000100,0.000
0.015000,6.345001,0.00,0.000000,0.000000,0.000
0.015000,6.360001,0.00,0.000000,0.000000,0.000
0.015000,6.375001,0.00,0.000000,0.000200,0.000
0.015000,6.390001,0.00,0.000000,-0.000100,0.000
0.015000,6.405001,0.00,0.000000,0.000100,0.000
0.015000,6.420001,0.00,0.000000,0.000000,0.000
0.015000,6.435001,0.00,0.000000,0.000000,0.000
0.015000,6.450001,0.00,0.000000,0.000300,0.000
0.015000,6.465001,0.00,0.000000,0.000000,0.000
0.015000,6.480001,0.00,0.000000,0.000000,0.000
0.015000,6.495001,0.00,0.000000,0.000300,0.000
0.015000,6.510001,0.00,0.000000,0.000200,0.000
0.015000,6.525001,0.00,0.000000,0.000200,0.000
0.015000,6.540001,0.00,0.000000,0.000200,0.000
0.015000,6.555001,0.00,0.000000,0.000000,0.000
0.015000,6.570001,0.00,0.000000,0.000000,0.000
0.015000,6.585001,0.00,0.000000,0.000000,0.000
0.015000,6.600001,0.00,0.000000,0.000300,0.000
0.015000,6.615001,0.00,0.000000,0.000500,0.000
0.015000,6.630001,0.00,0.000000,0.000100,0.000
0.015000,6.645001,0.00,0.000000,0.000200,0.000
0.015000,6.660001,0.00,0.000000,0.000000,0.000
0.015000,6.675001,0.00,0.000000,0.000100,0.000
0.015000,6.690001,0.00,0.000000,-0.000100,0.000
0.015000,6.705001,0.00,0.000000,0.000100,0.000
0.015000,6.720001,0.00,0.000000,0.000100,0.000
0.015000,6.735001,0.00,0.000000,0.000000,0.000
0.015000,6.750001,0.00,0.000000,-0.000100,0.000
0.015000,6.765001,0.00,0.000000,0.000000,0.000
0.015000,6.780001,0.00,0.000000,-0.000100,0.000
0.015000,6.795001,0.00,0.000000,0.000000,0.000
0.015000,6.810001,0.00,0.000000,0.000200,0.000
0.015000,6.825001,0.00,0.000000,0.000100,0.000
0.015000,6.840001,0.00,0.000000,0.000000,0.000
0.015000,6.855001,0.00,0.000000,0.000100,0.000
0.015000,6.870001,0.00,0.000000,0.000100,0.000
0.015000,6.885001,0.00,0.000000,0.000100,0.000
0.015000,6.900001,0.00,0.000000,0.000100,0.000
0.015000,6.915001,0.00,0.000000,0.000300,0.000
0.015000,6.930001,0.00,0.000000,-0.000100,0.000
0.015000,6.945001,0.00,0.000000,0.000200,0.000
0.015000,6.960001,0.00,0.000000,0.000500,0.000
0.015000,6.975001,0.00,0.000000,0.000200,0.000
0.015000,6.990001,0.00,0.000000,-0.000100,0.000
0.015000,7.005001,0.00,0.000000,0.000100,0.000
