Ts_real_s,time_s,PWM_input,omega_rad_s,current_A,RPM
0.025000,1.100001,90.00,28.933300,0.131500,276.293
0.025000,1.125001,90.00,29.914089,0.143100,285.659
0.025000,1.150001,90.00,29.914089,0.136400,285.659
0.025000,1.175001,90.00,30.404484,0.141600,290.341
0.025000,1.200001,90.00,30.404484,0.125100,290.341
0.025000,1.225001,90.00,30.404484,0.129500,290.341
0.025000,1.250001,90.00,30.404484,0.150200,290.341
0.025000,1.275001,90.00,30.404484,0.123300,290.341
0.025000,1.300001,90.00,30.404484,0.090400,290.341
0.025000,1.325001,90.00,30.894880,0.075200,295.024
0.025000,1.350001,90.00,29.423695,0.102000,280.976
0.025000,1.375001,90.00,30.404484,0.092800,290.341
0.025000,1.400001,90.00,30.404484,0.082300,290.341
0.025000,1.425001,90.00,30.894880,0.130800,295.024
0.025000,1.450001,90.00,30.404484,0.123400,290.341
0.025000,1.475001,90.00,30.404484,0.101200,290.341
0.025000,1.500001,90.00,30.894880,0.109900,295.024
0.025000,1.525001,90.00,30.404484,0.082600,290.341
0.025000,1.550001,90.00,30.404484,0.070300,290.341
0.025000,1.575001,90.00,29.914089,0.110400,285.659
0.025000,1.600001,90.00,30.404484,0.121200,290.341
0.025000,1.625001,90.00,30.649685,0.122200,292.683
0.025000,1.650001,90.00,30.649685,0.121200,292.683
0.025000,1.675001,90.00,30.404484,0.088100,290.341
0.025000,1.700001,90.00,30.894880,0.078600,295.024
0.025000,1.725001,90.00,30.404484,0.111500,290.341
0.025000,1.750001,90.00,30.894880,0.099800,295.024
0.025000,1.775001,90.00,30.404484,0.092100,290.341
0.025000,1.800001,90.00,29.914089,0.117200,285.659
0.025000,1.825001,90.00,30.404484,0.085700,290.341
0.025000,1.850001,90.00,30.894880,0.071100,295.024
0.025000,1.875001,90.00,28.442905,0.116400,271.610
0.025000,1.900001,90.00,29.423695,0.117900,280.976
0.025000,1.925001,90.00,29.668892,0.122700,283.317
0.025000,1.950001,90.00,29.668892,0.142700,283.317
0.025000,1.975001,90.00,28.442905,0.094200,271.610
0.025000,2.000001,90.00,28.933300,0.071900,276.293
-0.975000,2.025001,0.00,0.000000,0.000200,0.000
0.025000,2.050001,0.00,0.000000,0.000000,0.000
0.025000,2.075001,0.00,0.000000,0.000100,0.000
0.025000,2.100001,0.00,0.000000,0.000100,0.000
0.025000,2.125001,0.00,0.000000,0.000000,0.000
0.025000,2.150001,0.00,0.000000,0.000000,0.000
0.025000,2.175001,0.00,0.000000,0.000400,0.000
0.025000,2.200001,0.00,0.000000,0.000200,0.000
0.025000,2.225001,0.00,0.000000,0.000000,0.000
0.025000,2.250001,0.00,0.000000,0.000200,0.000
0.025000,2.275001,0.00,0.000000,0.000200,0.000
0.025000,2.300001,0.00,0.000000,0.000300,0.000
0.025000,2.325001,0.00,0.000000,0.000000,0.000
0.025000,2.350001,0.00,0.000000,0.000100,0.000
0.025000,2.375001,0.00,0.000000,0.000400,0.000
0.025000,2.400001,0.00,0.000000,0.000200,0.000
0.025000,2.425001,0.00,0.000000,0.000100,0.000
0.025000,2.450001,0.00,0.000000,0.000000,0.000
0.025000,2.475001,0.00,0.000000,0.000200,0.000
0.025000,2.500001,0.00,0.000000,0.000200,0.000
0.025000,2.525001,0.00,0.000000,0.000000,0.000
0.025000,2.550001,0.00,0.000000,0.000000,0.000
0.025000,2.575001,0.00,0.000000,0.000100,0.000
0.025000,2.600001,0.00,0.000000,0.000100,0.000
0.025000,2.625001,0.00,0.000000,0.000000,0.000
0.025000,2.650001,0.00,0.000000,0.000000,0.000
0.025000,2.675001,0.00,0.000000,0.000200,0.000
0.025000,2.700001,0.00,0.000000,0.000100,0.000
0.025000,2.725001,0.00,0.000000,0.000300,0.000
0.025000,2.750001,0.00,0.000000,0.000200,0.000
0.025000,2.775001,0.00,0.000000,0.000300,0.000
0.025000,2.800001,0.00,0.000000,0.000000,0.000
0.025000,2.825001,0.00,0.000000,0.000300,0.000
0.025000,2.850001,0.00,0.000000,0.000200,0.000
0.025000,2.875001,0.00,0.000000,0.000300,0.000
0.025000,2.900001,0.00,0.000000,0.000000,0.000
0.025000,2.925001,0.00,0.000000,0.000000,0.000
0.025000,2.950001,0.00,0.000000,0.000100,0.000
0.025000,2.975001,0.00,0.000000,0.000200,0.000
0.025000,3.000001,0.00,0.000000,0.000200,0.000
-0.975001,3.025000,90.00,11.279083,0.856400,107.707
0.025000,3.050000,90.00,22.558167,0.376700,215.415
0.025000,3.075000,90.00,28.442905,0.255200,271.610
0.025000,3.100000,90.00,29.423695,0.115200,280.976
0.025000,3.125000,90.00,28.933300,0.164600,276.293
0.025000,3.150000,90.00,29.914089,0.131200,285.659
0.025000,3.175000,90.00,30.894880,0.107700,295.024
0.025000,3.200000,90.00,30.404484,0.081700,290.341
0.025000,3.225000,90.00,30.404484,0.087300,290.341
0.025000,3.250000,90.00,30.649685,0.094000,292.683
0.025000,3.275000,90.00,30.649685,0.117200,292.683
0.025000,3.300000,90.00,30.404484,0.146300,290.341
0.025000,3.325000,90.00,30.894880,0.095500,295.024
0.025000,3.350000,90.00,30.404484,0.070900,290.341
0.025000,3.375000,90.00,29.914089,0.090000,285.659
0.025000,3.400000,90.00,30.404484,0.117600,290.341
0.025000,3.425000,90.00,30.894880,0.124900,295.024
0.025000,3.450000,90.00,30.649685,0.109300,292.683
0.025000,3.475000,90.00,30.649685,0.091300,292.683
0.025000,3.500000,90.00,30.649685,0.081600,292.683
0.025000,3.525000,90.00,30.649685,0.083200,292.683
0.025000,3.550000,90.00,30.894880,0.107100,295.024
0.025000,3.575000,90.00,30.404484,0.141600,290.341
0.025000,3.600000,90.00,29.914089,0.095900,285.659
0.025000,3.625000,90.00,30.404484,0.072000,290.341
0.025000,3.650000,90.00,30.894880,0.111600,295.024
0.025000,3.675000,90.00,30.649685,0.122600,292.683
0.025000,3.700000,90.00,30.649685,0.096100,292.683
0.025000,3.725000,90.00,30.894880,0.095000,295.024
0.025000,3.750000,90.00,30.404484,0.079500,290.341
0.025000,3.775000,90.00,30.894880,0.107900,295.024
0.025000,3.800000,90.00,29.423695,0.144300,280.976
0.025000,3.825000,90.00,30.894880,0.096900,295.024
0.025000,3.850000,90.00,30.894880,0.069500,295.024
0.025000,3.875000,90.00,30.404484,0.113000,290.341
0.025000,3.900000,90.00,30.894880,0.121200,295.024
0.025000,3.925000,90.00,30.404484,0.094600,290.341
0.025000,3.950000,90.00,30.894880,0.092000,295.024
0.025000,3.975000,90.00,30.894880,0.079600,295.024
0.025000,4.000000,90.00,30.404484,0.113000,290.341
-0.974999,4.025001,0.00,0.000000,0.000300,0.000
0.025000,4.050001,0.00,0.000000,0.000000,0.000
0.025000,4.075001,0.00,0.000000,0.000100,0.000
0.025000,4.100001,0.00,0.000000,-0.000100,0.000
0.025000,4.125001,0.00,0.000000,0.000200,0.000
0.025000,4.150001,0.00,0.000000,0.000000,0.000
0.025000,4.175001,0.00,0.000000,0.000000,0.000
0.025000,4.200001,0.00,0.000000,0.000100,0.000
0.025000,4.225001,0.00,0.000000,0.000100,0.000
0.025000,4.250001,0.00,0.000000,0.000000,0.000
0.025000,4.275001,0.00,0.000000,-0.000100,0.000
0.025000,4.300001,0.00,0.000000,0.000400,0.000
0.025000,4.325001,0.00,0.000000,0.000300,0.000
0.025000,4.350001,0.00,0.000000,0.000100,0.000
0.025000,4.375001,0.00,0.000000,0.000200,0.000
0.025000,4.400001,0.00,0.000000,0.000400,0.000
0.025000,4.425001,0.00,0.000000,0.000200,0.000
0.025000,4.450001,0.00,0.000000,0.000300,0.000
0.025000,4.475001,0.00,0.000000,0.000200,0.000
0.025000,4.500001,0.00,0.000000,0.000200,0.000
0.025000,4.525001,0.00,0.000000,0.000300,0.000
0.025000,4.550001,0.00,0.000000,0.000200,0.000
0.025000,4.575001,0.00,0.000000,0.000000,0.000
0.025000,4.600001,0.00,0.000000,0.000200,0.000
0.025000,4.625001,0.00,0.000000,0.000000,0.000
0.025000,4.650001,0.00,0.000000,0.000100,0.000
0.025000,4.675001,0.00,0.000000,0.000100,0.000
0.025000,4.700001,0.00,0.000000,0.000200,0.000
0.025000,4.725001,0.00,0.000000,0.000200,0.000
0.025000,4.750001,0.00,0.000000,0.000100,0.000
0.025000,4.775001,0.00,0.000000,0.000100,0.000
0.025000,4.800001,0.00,0.000000,0.000300,0.000
0.025000,4.825001,0.00,0.000000,0.000200,0.000
0.025000,4.850001,0.00,0.000000,0.000200,0.000
0.025000,4.875001,0.00,0.000000,0.000300,0.000
0.025000,4.900001,0.00,0.000000,0.000100,0.000
0.025000,4.925001,0.00,0.000000,0.000100,0.000
0.025000,4.950001,0.00,0.000000,0.000200,0.000
0.025000,4.975001,0.00,0.000000,0.000200,0.000
0.025000,5.000001,0.00,0.000000,0.000000,0.000
-0.975000,5.025001,90.00,11.033886,0.721400,105.366
0.025000,5.050001,90.00,22.312969,0.314100,213.073
0.025000,5.075001,90.00,27.462116,0.259400,262.244
0.025000,5.100001,90.00,29.423695,0.152500,280.976
0.025000,5.125001,90.00,29.914089,0.138600,285.659
0.025000,5.150001,90.00,30.404484,0.118400,290.341
0.025000,5.175001,90.00,30.404484,0.085300,290.341
0.025000,5.200001,90.00,30.894880,0.090900,295.024
0.025000,5.225001,90.00,30.404484,0.092900,290.341
0.025000,5.250001,90.00,30.894880,0.118500,295.024
0.025000,5.275001,90.00,30.404484,0.142800,290.341
0.025000,5.300001,90.00,30.894880,0.088100,295.024
0.025000,5.325001,90.00,30.404484,0.066900,290.341
0.025000,5.350001,90.00,29.914089,0.112400,285.659
0.025000,5.375001,90.00,30.404484,0.125800,290.341
0.025000,5.400001,90.00,30.894880,0.099200,295.024
0.025000,5.425001,90.00,30.649685,0.097600,292.683
0.025000,5.450001,90.00,30.649685,0.082200,292.683
0.025000,5.475001,90.00,30.894880,0.105400,295.024
0.025000,5.500001,90.00,30.404484,0.144200,290.341
0.025000,5.525001,90.00,30.894880,0.086800,295.024
0.025000,5.550001,90.00,29.914089,0.066600,285.659
0.025000,5.575001,90.00,30.404484,0.087600,290.341
0.025000,5.600001,90.00,30.894880,0.125400,295.024
0.025000,5.625001,90.00,30.649685,0.131300,292.683
0.025000,5.650001,90.00,30.649685,0.086200,292.683
0.025000,5.675001,90.00,30.894880,0.076600,295.024
0.025000,5.700001,90.00,30.404484,0.136700,290.341
0.025000,5.725001,90.00,30.894880,0.103700,295.024
0.025000,5.750001,90.00,30.894880,0.071900,295.024
0.025000,5.775001,90.00,29.423695,0.089100,280.976
0.025000,5.800001,90.00,30.894880,0.118900,295.024
0.025000,5.825001,90.00,30.894880,0.132300,295.024
0.025000,5.850001,90.00,30.649685,0.097800,292.683
0.025000,5.875001,90.00,30.649685,0.078000,292.683
0.025000,5.900001,90.00,30.894880,0.118500,295.024
0.025000,5.925001,90.00,30.894880,0.101800,295.024
0.025000,5.950001,90.00,30.404484,0.075200,290.341
0.025000,5.975001,90.00,29.914089,0.094800,285.659
0.025000,6.000001,90.00,30.894880,0.108100,295.024
-0.975000,6.025001,0.00,0.000000,0.000100,0.000
0.025000,6.050001,0.00,0.000000,-0.000200,0.000
0.025000,6.075001,0.00,0.000000,0.000300,0.000
0.025000,6.100001,0.00,0.000000,0.000000,0.000
0.025000,6.125001,0.00,0.000000,0.000300,0.000
0.025000,6.150001,0.00,0.000000,-0.000200,0.000
0.025000,6.175001,0.00,0.000000,0.000100,0.000
0.025000,6.200001,0.00,0.000000,0.000200,0.000
0.025000,6.225001,0.00,0.000000,0.000100,0.000
0.025000,6.250001,0.00,0.000000,0.000300,0.000
0.025000,6.275001,0.00,0.000000,0.000100,0.000
0.025000,6.300001,0.00,0.000000,0.000000,0.000
0.025000,6.325001,0.00,0.000000,0.000200,0.000
0.025000,6.350001,0.00,0.000000,0.000300,0.000
0.025000,6.375001,0.00,0.000000,0.000200,0.000
0.025000,6.400001,0.00,0.000000,0.000300,0.000
0.025000,6.425001,0.00,0.000000,0.000200,0.000
0.025000,6.450001,0.00,0.000000,0.000300,0.000
0.025000,6.475001,0.00,0.000000,-0.000100,0.000
0.025000,6.500001,0.00,0.000000,0.000000,0.000
0.025000,6.525001,0.00,0.000000,0.000100,0.000
0.025000,6.550001,0.00,0.000000,0.000400,0.000
0.025000,6.575001,0.00,0.000000,0.000100,0.000
0.025000,6.600001,0.00,0.000000,0.000000,0.000
0.025000,6.625001,0.00,0.000000,0.000300,0.000
0.025000,6.650001,0.00,0.000000,0.000100,0.000
0.025000,6.675001,0.00,0.000000,0.000300,0.000
0.025000,6.700001,0.00,0.000000,0.000100,0.000
0.025000,6.725001,0.00,0.000000,-0.000300,0.000
0.025000,6.750001,0.00,0.000000,0.000300,0.000
0.025000,6.775001,0.00,0.000000,0.000000,0.000
0.025000,6.800001,0.00,0.000000,0.000100,0.000
0.025000,6.825001,0.00,0.000000,0.000300,0.000
0.025000,6.850001,0.00,0.000000,0.000100,0.000
0.025000,6.875001,0.00,0.000000,0.000200,0.000
0.025000,6.900001,0.00,0.000000,0.000200,0.000
0.025000,6.925001,0.00,0.000000,0.000200,0.000
0.025000,6.950001,0.00,0.000000,0.000300,0.000
0.025000,6.975001,0.00,0.000000,0.000200,0.000
0.025000,7.000001,0.00,0.000000,0.000100,0.000
