Ts_real_s,time_s,PWM_input,omega_rad_s,current_A,RPM
0.010000,1.460001,90.00,30.649685,0.075100,292.683
0.010000,1.470001,90.00,30.649685,0.089300,292.683
0.010000,1.480001,90.00,30.649685,0.080900,292.683
0.010000,1.490001,90.00,30.649685,0.087700,292.683
0.010000,1.500001,90.00,29.423698,0.075500,280.976
0.010000,1.510001,90.00,30.649685,0.091300,292.683
0.010000,1.520001,90.00,30.649685,0.122600,292.683
0.010000,1.530001,90.00,30.649685,0.089900,292.683
0.010000,1.540001,90.00,29.423698,0.118700,280.976
0.010000,1.550001,90.00,30.649685,0.095000,292.683
0.010000,1.560001,90.00,30.649685,0.129600,292.683
0.010000,1.570001,90.00,30.649685,0.106000,292.683
0.010000,1.580001,90.00,28.810707,0.120000,275.122
0.010000,1.590001,90.00,31.262678,0.132600,298.537
0.010000,1.600001,90.00,30.649685,0.135200,292.683
0.010000,1.610001,90.00,30.649685,0.109400,292.683
0.010000,1.620001,90.00,28.197708,0.148300,269.268
0.010000,1.630001,90.00,31.875669,0.133300,304.390
0.010000,1.640001,90.00,30.649685,0.114900,292.683
0.010000,1.650001,90.00,30.649685,0.108100,292.683
0.010000,1.660001,90.00,28.197708,0.139800,269.268
0.010000,1.670001,90.00,31.875669,0.091800,304.390
0.010000,1.680001,90.00,30.649685,0.102900,292.683
0.010000,1.690001,90.00,30.649685,0.102000,292.683
0.010000,1.700001,90.00,30.649685,0.123300,292.683
0.010000,1.710001,90.00,29.423698,0.086600,280.976
0.010000,1.720001,90.00,30.649685,0.086700,292.683
0.010000,1.730001,90.00,30.649685,0.093500,292.683
0.010000,1.740001,90.00,30.649685,0.070800,292.683
0.010000,1.750001,90.00,29.423698,0.089000,280.976
0.010000,1.760001,90.00,30.649685,0.082000,292.683
0.010000,1.770001,90.00,30.649685,0.085800,292.683
0.010000,1.780001,90.00,31.875669,0.072100,304.390
0.010000,1.790001,90.00,28.197708,0.092200,269.268
0.010000,1.800001,90.00,30.649685,0.110100,292.683
0.010000,1.810001,90.00,30.649685,0.098700,292.683
0.010000,1.820001,90.00,31.875669,0.099500,304.390
0.010000,1.830001,90.00,28.197708,0.105200,269.268
0.010000,1.840001,90.00,30.649685,0.122100,292.683
0.010000,1.850001,90.00,30.649685,0.122500,292.683
0.010000,1.860001,90.00,31.875669,0.105800,304.390
0.010000,1.870001,90.00,28.197708,0.149000,269.268
0.010000,1.880001,90.00,30.649685,0.130400,292.683
0.010000,1.890001,90.00,31.262678,0.118400,298.537
0.010000,1.900001,90.00,31.262678,0.111200,298.537
0.010000,1.910001,90.00,28.197708,0.138900,269.268
0.010000,1.920001,90.00,30.649685,0.090900,292.683
0.010000,1.930001,90.00,31.875669,0.100700,304.390
0.010000,1.940001,90.00,30.649685,0.099400,292.683
0.010000,1.950001,90.00,30.649685,0.071200,292.683
0.010000,1.960001,90.00,29.423698,0.081900,280.976
0.010000,1.970001,90.00,30.649685,0.083300,292.683
0.010000,1.980001,90.00,30.649685,0.088200,292.683
0.010000,1.990001,90.00,30.649685,0.069600,292.683
0.010000,2.000001,90.00,29.423698,0.089900,280.976
-0.990000,2.010001,0.00,0.000000,0.000100,0.000
0.010000,2.020001,0.00,0.000000,0.000200,0.000
0.010000,2.030001,0.00,0.000000,0.000100,0.000
0.010000,2.040001,0.00,0.000000,0.000000,0.000
0.010000,2.050001,0.00,0.000000,0.000000,0.000
0.010000,2.060001,0.00,0.000000,0.000300,0.000
0.010000,2.070001,0.00,0.000000,0.000200,0.000
0.010000,2.080001,0.00,0.000000,-0.000100,0.000
0.010000,2.090001,0.00,0.000000,0.000300,0.000
0.010000,2.100001,0.00,0.000000,0.000100,0.000
0.010000,2.110001,0.00,0.000000,0.000100,0.000
0.010000,2.120001,0.00,0.000000,0.000200,0.000
0.010000,2.130001,0.00,0.000000,0.000000,0.000
0.010000,2.140001,0.00,0.000000,0.000100,0.000
0.010000,2.150001,0.00,0.000000,0.000100,0.000
0.010000,2.160001,0.00,0.000000,-0.000200,0.000
0.010000,2.170001,0.00,0.000000,0.000000,0.000
0.010000,2.180001,0.00,0.000000,-0.000100,0.000
0.010000,2.190001,0.00,0.000000,0.000100,0.000
0.010000,2.200001,0.00,0.000000,0.000200,0.000
0.010000,2.210001,0.00,0.000000,-0.000100,0.000
0.010000,2.220001,0.00,0.000000,0.000200,0.000
0.010000,2.230001,0.00,0.000000,0.000200,0.000
0.010000,2.240001,0.00,0.000000,0.000300,0.000
0.010000,2.250001,0.00,0.000000,0.000200,0.000
0.010000,2.260001,0.00,0.000000,0.000200,0.000
0.010000,2.270001,0.00,0.000000,0.000200,0.000
0.010000,2.280001,0.00,0.000000,-0.000100,0.000
0.010000,2.290001,0.00,0.000000,0.000100,0.000
0.010000,2.300001,0.00,0.000000,0.000200,0.000
0.010000,2.310001,0.00,0.000000,0.000100,0.000
0.010000,2.320001,0.00,0.000000,0.000200,0.000
0.010000,2.330001,0.00,0.000000,0.000200,0.000
0.010000,2.340001,0.00,0.000000,0.000300,0.000
0.010000,2.350001,0.00,0.000000,0.000200,0.000
0.010000,2.360001,0.00,0.000000,0.000100,0.000
0.010000,2.370001,0.00,0.000000,0.000300,0.000
0.010000,2.380001,0.00,0.000000,0.000300,0.000
0.010000,2.390001,0.00,0.000000,-0.000100,0.000
0.010000,2.400001,0.00,0.000000,0.000100,0.000
0.010000,2.410001,0.00,0.000000,0.000200,0.000
0.010000,2.420001,0.00,0.000000,0.000100,0.000
0.010000,2.430001,0.00,0.000000,-0.000200,0.000
0.010000,2.440001,0.00,0.000000,0.000100,0.000
0.010000,2.450001,0.00,0.000000,0.000200,0.000
0.010000,2.460001,0.00,0.000000,0.000200,0.000
0.010000,2.470001,0.00,0.000000,0.000000,0.000
0.010000,2.480001,0.00,0.000000,0.000300,0.000
0.010000,2.490001,0.00,0.000000,0.000100,0.000
0.010000,2.500001,0.00,0.000000,0.000100,0.000
0.010000,2.510001,0.00,0.000000,0.000300,0.000
0.010000,2.520001,0.00,0.000000,0.000100,0.000
0.010000,2.530001,0.00,0.000000,0.000000,0.000
0.010000,2.540001,0.00,0.000000,0.000300,0.000
0.010000,2.550001,0.00,0.000000,0.000200,0.000
0.010000,2.560001,0.00,0.000000,0.000100,0.000
0.010000,2.570001,0.00,0.000000,0.000300,0.000
0.010000,2.580001,0.00,0.000000,0.000100,0.000
0.010000,2.590001,0.00,0.000000,0.000100,0.000
0.010000,2.600001,0.00,0.000000,0.000100,0.000
0.010000,2.610001,0.00,0.000000,0.000200,0.000
0.010000,2.620001,0.00,0.000000,0.000200,0.000
0.010000,2.630001,0.00,0.000000,-0.000100,0.000
0.010000,2.640001,0.00,0.000000,0.000000,0.000
0.010000,2.650001,0.00,0.000000,-0.000100,0.000
0.010000,2.660001,0.00,0.000000,0.000200,0.000
0.010000,2.670001,0.00,0.000000,0.000200,0.000
0.010000,2.680001,0.00,0.000000,0.000400,0.000
0.010000,2.690001,0.00,0.000000,-0.000200,0.000
0.010000,2.700001,0.00,0.000000,0.000200,0.000
0.010000,2.710001,0.00,0.000000,0.000100,0.000
0.010000,2.720001,0.00,0.000000,0.000200,0.000
0.010000,2.730001,0.00,0.000000,0.000300,0.000
0.010000,2.740001,0.00,0.000000,0.000000,0.000
0.010000,2.750001,0.00,0.000000,0.000100,0.000
0.010000,2.760001,0.00,0.000000,0.000200,0.000
0.010000,2.770001,0.00,0.000000,0.000200,0.000
0.010000,2.780001,0.00,0.000000,0.000200,0.000
0.010000,2.790001,0.00,0.000000,0.000600,0.000
0.010000,2.800001,0.00,0.000000,0.000200,0.000
0.010000,2.810001,0.00,0.000000,0.000500,0.000
0.010000,2.820001,0.00,0.000000,0.000300,0.000
0.010000,2.830001,0.00,0.000000,0.000000,0.000
0.010000,2.840001,0.00,0.000000,0.000100,0.000
0.010000,2.850001,0.00,0.000000,0.000200,0.000
0.010000,2.860001,0.00,0.000000,0.000200,0.000
0.010000,2.870001,0.00,0.000000,0.000300,0.000
0.010000,2.880001,0.00,0.000000,0.000100,0.000
0.010000,2.890001,0.00,0.000000,0.000200,0.000
0.010000,2.900001,0.00,0.000000,0.000100,0.000
0.010000,2.910001,0.00,0.000000,0.000000,0.000
0.010000,2.920001,0.00,0.000000,0.000000,0.000
0.010000,2.930001,0.00,0.000000,0.000000,0.000
0.010000,2.940001,0.00,0.000000,0.000100,0.000
0.010000,2.950001,0.00,0.000000,0.000100,0.000
0.010000,2.960001,0.00,0.000000,0.000300,0.000
0.010000,2.970001,0.00,0.000000,0.000300,0.000
0.010000,2.980001,0.00,0.000000,0.000200,0.000
0.010000,2.990001,0.00,0.000000,0.000100,0.000
0.010000,3.000001,0.00,0.000000,-0.000100,0.000
-0.990001,3.010000,90.00,4.903950,1.480200,46.829
0.010000,3.020000,90.00,14.711849,1.015900,140.488
0.010000,3.030000,90.00,18.389811,0.632500,175.610
0.010000,3.040000,90.00,22.067772,0.536700,210.732
0.010000,3.050000,90.00,24.519749,0.344300,234.146
0.010000,3.060000,90.00,26.971722,0.253600,257.561
0.010000,3.070000,90.00,26.971722,0.288800,257.561
0.010000,3.080000,90.00,29.423698,0.175300,280.976
0.010000,3.090000,90.00,26.971722,0.211300,257.561
0.010000,3.100000,90.00,29.423698,0.173200,280.976
0.010000,3.110000,90.00,29.423698,0.119600,280.976
0.010000,3.120000,90.00,30.649685,0.108300,292.683
0.010000,3.130000,90.00,30.649685,0.099500,292.683
0.010000,3.140000,90.00,28.197708,0.112400,269.268
0.010000,3.150000,90.00,30.649685,0.084000,292.683
0.010000,3.160000,90.00,30.649685,0.093300,292.683
0.010000,3.170000,90.00,30.649685,0.090700,292.683
0.010000,3.180000,90.00,30.649685,0.076200,292.683
0.010000,3.190000,90.00,29.423698,0.079400,280.976
0.010000,3.200000,90.00,30.649685,0.084500,292.683
0.010000,3.210000,90.00,30.649685,0.085600,292.683
0.010000,3.220000,90.00,30.649685,0.076700,292.683
0.010000,3.230000,90.00,29.423698,0.103600,280.976
0.010000,3.240000,90.00,30.649685,0.086800,292.683
0.010000,3.250000,90.00,30.649685,0.116600,292.683
0.010000,3.260000,90.00,30.649685,0.106400,292.683
0.010000,3.270000,90.00,29.423698,0.121100,280.976
0.010000,3.280000,90.00,30.649685,0.128700,292.683
0.010000,3.290000,90.00,30.649685,0.138200,292.683
0.010000,3.300000,90.00,31.875669,0.106800,304.390
0.010000,3.310000,90.00,28.197708,0.137100,269.268
0.010000,3.320000,90.00,30.649685,0.127800,292.683
0.010000,3.330000,90.00,31.875669,0.099600,304.390
0.010000,3.340000,90.00,30.649685,0.094400,292.683
0.010000,3.350000,90.00,28.197708,0.115000,269.268
0.010000,3.360000,90.00,31.875669,0.078600,304.390
0.010000,3.370000,90.00,30.649685,0.089000,292.683
0.010000,3.380000,90.00,30.649685,0.083300,292.683
0.010000,3.390000,90.00,29.423698,0.100000,280.976
0.010000,3.400000,90.00,30.649685,0.071200,292.683
0.010000,3.410000,90.00,30.649685,0.087400,292.683
0.010000,3.420000,90.00,30.649685,0.077600,292.683
0.010000,3.430000,90.00,29.423698,0.096700,280.976
0.010000,3.440000,90.00,30.649685,0.079500,292.683
0.010000,3.450000,90.00,31.262678,0.111800,298.537
0.010000,3.460000,90.00,31.262678,0.142200,298.537
0.010000,3.470000,90.00,30.649685,0.135700,292.683
0.010000,3.480000,90.00,28.197708,0.126100,269.268
0.010000,3.490000,90.00,31.875669,0.121300,304.390
0.010000,3.500000,90.00,30.649685,0.139900,292.683
0.010000,3.510000,90.00,30.649685,0.086100,292.683
0.010000,3.520000,90.00,29.423698,0.108100,280.976
0.010000,3.530000,90.00,30.649685,0.099200,292.683
0.010000,3.540000,90.00,30.649685,0.110300,292.683
0.010000,3.550000,90.00,31.875669,0.073200,304.390
0.010000,3.560000,90.00,28.197708,0.090500,269.268
0.010000,3.570000,90.00,30.649685,0.084200,292.683
0.010000,3.580000,90.00,31.875669,0.079700,304.390
0.010000,3.590000,90.00,30.649685,0.068100,292.683
0.010000,3.600000,90.00,28.197708,0.090700,269.268
0.010000,3.610000,90.00,31.875669,0.103200,304.390
0.010000,3.620000,90.00,30.649685,0.098600,292.683
0.010000,3.630000,90.00,30.649685,0.100500,292.683
0.010000,3.640000,90.00,29.423698,0.116000,280.976
0.010000,3.650000,90.00,30.649685,0.130600,292.683
0.010000,3.660000,90.00,30.649685,0.116800,292.683
0.010000,3.670000,90.00,31.875669,0.104800,304.390
0.010000,3.680000,90.00,28.197708,0.126800,269.268
0.010000,3.690000,90.00,31.262678,0.125500,298.537
0.010000,3.700000,90.00,31.262678,0.094500,298.537
0.010000,3.710000,90.00,30.649685,0.087200,292.683
0.010000,3.720000,90.00,29.423698,0.104900,280.976
0.010000,3.730000,90.00,30.649685,0.070400,292.683
0.010000,3.740000,90.00,30.649685,0.080700,292.683
0.010000,3.750000,90.00,31.262678,0.076800,298.537
0.010000,3.760000,90.00,28.810707,0.090600,275.122
0.010000,3.770000,90.00,30.649685,0.075400,292.683
0.010000,3.780000,90.00,31.875669,0.110600,304.390
0.010000,3.790000,90.00,30.649685,0.142800,292.683
0.010000,3.800000,90.00,30.649685,0.135200,292.683
0.010000,3.810000,90.00,29.423698,0.121700,280.976
0.010000,3.820000,90.00,30.649685,0.122600,292.683
0.010000,3.830000,90.00,30.649685,0.134000,292.683
0.010000,3.840000,90.00,31.875669,0.081400,304.390
0.010000,3.850000,90.00,28.197708,0.094400,269.268
0.010000,3.860000,90.00,31.262678,0.091300,298.537
0.010000,3.870000,90.00,31.262678,0.099100,298.537
0.010000,3.880000,90.00,30.649685,0.069100,292.683
0.010000,3.890000,90.00,29.423698,0.086900,280.976
0.010000,3.900000,90.00,30.649685,0.077700,292.683
0.010000,3.910000,90.00,30.649685,0.090200,292.683
0.010000,3.920000,90.00,31.875669,0.074400,304.390
0.010000,3.930000,90.00,28.197708,0.107400,269.268
0.010000,3.940000,90.00,30.649685,0.126100,292.683
0.010000,3.950000,90.00,31.875669,0.133200,304.390
0.010000,3.960000,90.00,30.649685,0.105000,292.683
0.010000,3.970000,90.00,28.810707,0.124000,275.122
0.010000,3.980000,90.00,31.262678,0.128500,298.537
0.010000,3.990000,90.00,30.649685,0.093700,292.683
0.010000,4.000000,90.00,31.875669,0.086400,304.390
-0.989999,4.010001,0.00,0.000000,0.000000,0.000
0.010000,4.020001,0.00,0.000000,-0.000200,0.000
0.010000,4.030001,0.00,0.000000,0.000200,0.000
0.010000,4.040001,0.00,0.000000,0.000100,0.000
0.010000,4.050001,0.00,0.000000,0.000100,0.000
0.010000,4.060001,0.00,0.000000,0.000100,0.000
0.010000,4.070001,0.00,0.000000,0.000000,0.000
0.010000,4.080001,0.00,0.000000,0.000000,0.000
0.010000,4.090001,0.00,0.000000,0.000100,0.000
0.010000,4.100001,0.00,0.000000,0.000000,0.000
0.010000,4.110001,0.00,0.000000,0.000200,0.000
0.010000,4.120001,0.00,0.000000,0.000200,0.000
0.010000,4.130001,0.00,0.000000,0.000300,0.000
0.010000,4.140001,0.00,0.000000,0.000300,0.000
0.010000,4.150001,0.00,0.000000,0.000000,0.000
0.010000,4.160001,0.00,0.000000,0.000200,0.000
0.010000,4.170001,0.00,0.000000,0.000100,0.000
0.010000,4.180001,0.00,0.000000,0.000100,0.000
0.010000,4.190001,0.00,0.000000,0.000100,0.000
0.010000,4.200001,0.00,0.000000,0.000200,0.000
0.010000,4.210001,0.00,0.000000,0.000100,0.000
0.010000,4.220001,0.00,0.000000,0.000200,0.000
0.010000,4.230001,0.00,0.000000,0.000200,0.000
0.010000,4.240001,0.00,0.000000,0.000200,0.000
0.010000,4.250001,0.00,0.000000,0.000200,0.000
0.010000,4.260001,0.00,0.000000,0.000200,0.000
0.010000,4.270001,0.00,0.000000,0.000200,0.000
0.010000,4.280001,0.00,0.000000,-0.000100,0.000
0.010000,4.290001,0.00,0.000000,0.000200,0.000
0.010000,4.300001,0.00,0.000000,0.000000,0.000
0.010000,4.310001,0.00,0.000000,0.000200,0.000
0.010000,4.320001,0.00,0.000000,0.000000,0.000
0.010000,4.330001,0.00,0.000000,0.000000,0.000
0.010000,4.340001,0.00,0.000000,0.000100,0.000
0.010000,4.350001,0.00,0.000000,0.000100,0.000
0.010000,4.360001,0.00,0.000000,0.000100,0.000
0.010000,4.370001,0.00,0.000000,0.000100,0.000
0.010000,4.380001,0.00,0.000000,0.000200,0.000
0.010000,4.390001,0.00,0.000000,0.000200,0.000
0.010000,4.400001,0.00,0.000000,0.000200,0.000
0.010000,4.410001,0.00,0.000000,0.000100,0.000
0.010000,4.420001,0.00,0.000000,0.000000,0.000
0.010000,4.430001,0.00,0.000000,0.000100,0.000
0.010000,4.440001,0.00,0.000000,0.000100,0.000
0.010000,4.450001,0.00,0.000000,0.000000,0.000
0.010000,4.460001,0.00,0.000000,0.000100,0.000
0.010000,4.470001,0.00,0.000000,0.000300,0.000
0.010000,4.480001,0.00,0.000000,0.000100,0.000
0.010000,4.490001,0.00,0.000000,-0.000100,0.000
0.010000,4.500001,0.00,0.000000,0.000100,0.000
0.010000,4.510001,0.00,0.000000,0.000100,0.000
0.010000,4.520001,0.00,0.000000,0.000100,0.000
0.010000,4.530001,0.00,0.000000,0.000000,0.000
0.010000,4.540001,0.00,0.000000,0.000000,0.000
0.010000,4.550001,0.00,0.000000,0.000000,0.000
0.010000,4.560001,0.00,0.000000,0.000200,0.000
0.010000,4.570001,0.00,0.000000,0.000000,0.000
0.010000,4.580001,0.00,0.000000,0.000200,0.000
0.010000,4.590001,0.00,0.000000,0.000300,0.000
0.010000,4.600001,0.00,0.000000,0.000100,0.000
0.010000,4.610001,0.00,0.000000,0.000200,0.000
0.010000,4.620001,0.00,0.000000,0.000100,0.000
0.010000,4.630001,0.00,0.000000,0.000000,0.000
0.010000,4.640001,0.00,0.000000,0.000300,0.000
0.010000,4.650001,0.00,0.000000,0.000200,0.000
0.010000,4.660001,0.00,0.000000,0.000100,0.000
0.010000,4.670001,0.00,0.000000,0.000200,0.000
0.010000,4.680001,0.00,0.000000,0.000200,0.000
0.010000,4.690001,0.00,0.000000,0.000200,0.000
0.010000,4.700001,0.00,0.000000,0.000000,0.000
0.010000,4.710001,0.00,0.000000,0.000400,0.000
0.010000,4.720001,0.00,0.000000,0.000200,0.000
0.010000,4.730001,0.00,0.000000,0.000300,0.000
0.010000,4.740001,0.00,0.000000,0.000100,0.000
0.010000,4.750001,0.00,0.000000,-0.000200,0.000
0.010000,4.760001,0.00,0.000000,0.000000,0.000
0.010000,4.770001,0.00,0.000000,0.000200,0.000
0.010000,4.780001,0.00,0.000000,-0.000100,0.000
0.010000,4.790001,0.00,0.000000,0.000300,0.000
0.010000,4.800001,0.00,0.000000,0.000200,0.000
0.010000,4.810001,0.00,0.000000,0.000200,0.000
0.010000,4.820001,0.00,0.000000,0.000200,0.000
0.010000,4.830001,0.00,0.000000,0.000000,0.000
0.010000,4.840001,0.00,0.000000,0.000200,0.000
0.010000,4.850001,0.00,0.000000,0.000200,0.000
0.010000,4.860001,0.00,0.000000,0.000100,0.000
0.010000,4.870001,0.00,0.000000,-0.000400,0.000
0.010000,4.880001,0.00,0.000000,0.000000,0.000
0.010000,4.890001,0.00,0.000000,0.000300,0.000
0.010000,4.900001,0.00,0.000000,0.000400,0.000
0.010000,4.910001,0.00,0.000000,0.000000,0.000
0.010000,4.920001,0.00,0.000000,0.000000,0.000
0.010000,4.930001,0.00,0.000000,-0.000100,0.000
0.010000,4.940001,0.00,0.000000,0.000000,0.000
0.010000,4.950001,0.00,0.000000,0.000100,0.000
0.010000,4.960001,0.00,0.000000,-0.000100,0.000
